Id_Rssd,Region,N,asOfDate
1199611,Northern America,35,2006-06-30
1199611,Caribbean,1,2006-06-30
1199611,East Asia,2,2006-06-30
1199611,Europe,49,2006-06-30
1199611,South Asia,1,2006-06-30
1199611,Northern America,30,2006-09-30
1199611,Caribbean,1,2006-09-30
1199611,East Asia,2,2006-09-30
1199611,Europe,49,2006-09-30
1199611,South Asia,1,2006-09-30
1199611,Northern America,26,2006-12-31
1199611,Caribbean,1,2006-12-31
1199611,East Asia,2,2006-12-31
1199611,Europe,47,2006-12-31
1199611,South Asia,1,2006-12-31
1199611,Northern America,26,2007-03-31
1199611,Caribbean,1,2007-03-31
1199611,East Asia,2,2007-03-31
1199611,Europe,48,2007-03-31
1199611,South Asia,1,2007-03-31
1199611,Northern America,26,2007-06-30
1199611,Caribbean,1,2007-06-30
1199611,East Asia,2,2007-06-30
1199611,Europe,50,2007-06-30
1199611,South Asia,1,2007-06-30
1199611,Northern America,26,2007-09-30
1199611,Caribbean,1,2007-09-30
1199611,East Asia,2,2007-09-30
1199611,Europe,50,2007-09-30
1199611,South Asia,1,2007-09-30
1199611,Northern America,26,2007-12-31
1199611,Caribbean,1,2007-12-31
1199611,East Asia,2,2007-12-31
1199611,Europe,50,2007-12-31
1199611,South Asia,1,2007-12-31
1199611,Northern America,25,2008-03-31
1199611,Caribbean,1,2008-03-31
1199611,East Asia,2,2008-03-31
1199611,Europe,50,2008-03-31
1199611,South Asia,1,2008-03-31
1199611,Northern America,25,2008-06-30
1199611,Caribbean,1,2008-06-30
1199611,East Asia,2,2008-06-30
1199611,Europe,50,2008-06-30
1199611,South Asia,1,2008-06-30
1199611,Northern America,25,2008-09-30
1199611,Caribbean,1,2008-09-30
1199611,East Asia,2,2008-09-30
1199611,Europe,50,2008-09-30
1199611,South Asia,1,2008-09-30
1199611,Northern America,25,2008-12-31
1199611,Caribbean,1,2008-12-31
1199611,East Asia,2,2008-12-31
1199611,Europe,49,2008-12-31
1199611,South Asia,1,2008-12-31
1199611,Northern America,25,2009-03-31
1199611,Caribbean,1,2009-03-31
1199611,East Asia,2,2009-03-31
1199611,Europe,48,2009-03-31
1199611,South Asia,1,2009-03-31
1199611,Northern America,26,2009-06-30
1199611,Caribbean,1,2009-06-30
1199611,East Asia,2,2009-06-30
1199611,Europe,48,2009-06-30
1199611,South Asia,1,2009-06-30
1199611,Northern America,26,2009-09-30
1199611,Caribbean,1,2009-09-30
1199611,East Asia,2,2009-09-30
1199611,Europe,48,2009-09-30
1199611,South Asia,1,2009-09-30
1199611,Northern America,26,2009-12-31
1199611,Caribbean,1,2009-12-31
1199611,East Asia,2,2009-12-31
1199611,Europe,44,2009-12-31
1199611,South Asia,1,2009-12-31
1199611,Northern America,26,2010-03-31
1199611,Caribbean,1,2010-03-31
1199611,East Asia,2,2010-03-31
1199611,Europe,44,2010-03-31
1199611,South Asia,1,2010-03-31
1199611,Northern America,26,2010-06-30
1199611,Caribbean,1,2010-06-30
1199611,East Asia,2,2010-06-30
1199611,Europe,44,2010-06-30
1199611,South Asia,1,2010-06-30
1199611,Northern America,26,2010-09-30
1199611,Caribbean,1,2010-09-30
1199611,East Asia,2,2010-09-30
1199611,Europe,44,2010-09-30
1199611,South Asia,1,2010-09-30
1199611,Northern America,26,2010-12-31
1199611,Caribbean,1,2010-12-31
1199611,East Asia,2,2010-12-31
1199611,Europe,44,2010-12-31
1199611,South Asia,1,2010-12-31
1199611,Northern America,26,2011-03-31
1199611,Caribbean,1,2011-03-31
1199611,East Asia,2,2011-03-31
1199611,Europe,44,2011-03-31
1199611,South Asia,1,2011-03-31
1199611,Northern America,26,2011-06-30
1199611,Caribbean,1,2011-06-30
1199611,East Asia,2,2011-06-30
1199611,Europe,48,2011-06-30
1199611,South Asia,1,2011-06-30
1199611,Northern America,28,2011-09-30
1199611,Caribbean,1,2011-09-30
1199611,East Asia,2,2011-09-30
1199611,Europe,48,2011-09-30
1199611,South Asia,1,2011-09-30
1199611,Northern America,25,2011-12-31
1199611,Caribbean,1,2011-12-31
1199611,East Asia,2,2011-12-31
1199611,Europe,42,2011-12-31
1199611,South Asia,1,2011-12-31
1199611,Northern America,24,2012-03-31
1199611,Caribbean,1,2012-03-31
1199611,East Asia,2,2012-03-31
1199611,Europe,42,2012-03-31
1199611,South Asia,1,2012-03-31
1199611,Northern America,24,2012-06-30
1199611,Caribbean,1,2012-06-30
1199611,East Asia,2,2012-06-30
1199611,Europe,42,2012-06-30
1199611,South Asia,1,2012-06-30
1199611,Northern America,23,2012-09-30
1199611,Caribbean,1,2012-09-30
1199611,East Asia,2,2012-09-30
1199611,Europe,41,2012-09-30
1199611,South Asia,1,2012-09-30
1199611,Northern America,22,2012-12-31
1199611,Caribbean,1,2012-12-31
1199611,East Asia,2,2012-12-31
1199611,Europe,41,2012-12-31
1199611,South Asia,1,2012-12-31
1199611,Northern America,22,2013-03-31
1199611,Caribbean,2,2013-03-31
1199611,East Asia,2,2013-03-31
1199611,Europe,40,2013-03-31
1199611,South Asia,1,2013-03-31
1199611,Northern America,22,2013-06-30
1199611,Caribbean,2,2013-06-30
1199611,East Asia,2,2013-06-30
1199611,Europe,40,2013-06-30
1199611,South Asia,1,2013-06-30
1199611,Northern America,22,2013-09-30
1199611,Caribbean,2,2013-09-30
1199611,East Asia,2,2013-09-30
1199611,Europe,40,2013-09-30
1199611,Middle East,1,2013-09-30
1199611,South Asia,1,2013-09-30
1199611,Northern America,21,2013-12-31
1199611,Caribbean,2,2013-12-31
1199611,East Asia,2,2013-12-31
1199611,Europe,40,2013-12-31
1199611,Middle East,1,2013-12-31
1199611,South Asia,1,2013-12-31
1199611,Northern America,20,2014-03-31
1199611,Caribbean,2,2014-03-31
1199611,East Asia,2,2014-03-31
1199611,Europe,38,2014-03-31
1199611,Middle East,1,2014-03-31
1199611,South Asia,1,2014-03-31
1199611,Northern America,21,2014-06-30
1199611,Caribbean,2,2014-06-30
1199611,East Asia,2,2014-06-30
1199611,Europe,38,2014-06-30
1199611,Middle East,1,2014-06-30
1199611,South Asia,1,2014-06-30
1199611,Northern America,21,2014-09-30
1199611,Caribbean,2,2014-09-30
1199611,East Asia,2,2014-09-30
1199611,Europe,37,2014-09-30
1199611,Middle East,1,2014-09-30
1199611,South Asia,1,2014-09-30
1199611,Northern America,19,2014-12-31
1199611,Caribbean,2,2014-12-31
1199611,East Asia,2,2014-12-31
1199611,Europe,35,2014-12-31
1199611,Middle East,1,2014-12-31
1199611,South Asia,1,2014-12-31
1199611,Southeast Asia and Oceania,2,2014-12-31
1199611,Northern America,19,2015-03-31
1199611,Caribbean,2,2015-03-31
1199611,East Asia,2,2015-03-31
1199611,Europe,34,2015-03-31
1199611,Middle East,1,2015-03-31
1199611,South Asia,1,2015-03-31
1199611,Southeast Asia and Oceania,2,2015-03-31
1199611,Northern America,19,2015-06-30
1199611,Caribbean,2,2015-06-30
1199611,East Asia,2,2015-06-30
1199611,Europe,34,2015-06-30
1199611,Middle East,1,2015-06-30
1199611,South Asia,1,2015-06-30
1199611,Southeast Asia and Oceania,2,2015-06-30
1199611,Northern America,20,2015-09-30
1199611,Caribbean,2,2015-09-30
1199611,East Asia,2,2015-09-30
1199611,Europe,34,2015-09-30
1199611,Middle East,1,2015-09-30
1199611,South Asia,1,2015-09-30
1199611,Southeast Asia and Oceania,2,2015-09-30
1199611,Northern America,20,2015-12-31
1199611,Caribbean,2,2015-12-31
1199611,East Asia,2,2015-12-31
1199611,Europe,34,2015-12-31
1199611,Middle East,1,2015-12-31
1199611,South Asia,1,2015-12-31
1199611,Southeast Asia and Oceania,2,2015-12-31
1199611,Northern America,20,2016-03-31
1199611,Caribbean,2,2016-03-31
1199611,East Asia,2,2016-03-31
1199611,Europe,34,2016-03-31
1199611,Middle East,1,2016-03-31
1199611,South Asia,1,2016-03-31
1199611,Southeast Asia and Oceania,2,2016-03-31
1199611,Northern America,20,2016-06-30
1199611,Caribbean,2,2016-06-30
1199611,East Asia,3,2016-06-30
1199611,Europe,34,2016-06-30
1199611,Middle East,1,2016-06-30
1199611,South Asia,1,2016-06-30
1199611,Southeast Asia and Oceania,2,2016-06-30
1199611,Northern America,20,2016-09-30
1199611,Caribbean,2,2016-09-30
1199611,East Asia,3,2016-09-30
1199611,Europe,34,2016-09-30
1199611,Middle East,1,2016-09-30
1199611,South Asia,1,2016-09-30
1199611,Southeast Asia and Oceania,2,2016-09-30
1199611,Northern America,19,2016-12-31
1199611,Caribbean,2,2016-12-31
1199611,East Asia,3,2016-12-31
1199611,Europe,34,2016-12-31
1199611,Middle East,1,2016-12-31
1199611,South Asia,1,2016-12-31
1199611,Southeast Asia and Oceania,2,2016-12-31
1199611,Northern America,19,2017-03-31
1199611,Caribbean,2,2017-03-31
1199611,East Asia,3,2017-03-31
1199611,Europe,35,2017-03-31
1199611,Middle East,1,2017-03-31
1199611,South Asia,1,2017-03-31
1199611,Southeast Asia and Oceania,2,2017-03-31
1199611,Northern America,19,2017-06-30
1199611,Caribbean,2,2017-06-30
1199611,Europe,36,2017-06-30
1199611,Middle East,1,2017-06-30
1199611,South Asia,1,2017-06-30
1199611,Southeast Asia and Oceania,2,2017-06-30
1199611,East Asia,3,2017-06-30
1199611,Northern America,24,2017-09-30
1199611,Caribbean,2,2017-09-30
1199611,Europe,38,2017-09-30
1199611,Middle East,1,2017-09-30
1199611,South Asia,1,2017-09-30
1199611,Southeast Asia and Oceania,2,2017-09-30
1199611,East Asia,2,2017-09-30
1199611,Northern America,27,2017-12-31
1199611,Caribbean,2,2017-12-31
1199611,Europe,39,2017-12-31
1199611,Middle East,1,2017-12-31
1199611,South Asia,1,2017-12-31
1199611,Southeast Asia and Oceania,2,2017-12-31
1199611,East Asia,2,2017-12-31
1199611,Northern America,27,2018-03-31
1199611,Caribbean,2,2018-03-31
1199611,Europe,38,2018-03-31
1199611,Middle East,1,2018-03-31
1199611,South Asia,1,2018-03-31
1199611,Southeast Asia and Oceania,2,2018-03-31
1199611,East Asia,2,2018-03-31
1199611,Northern America,30,2018-06-30
1199611,Caribbean,2,2018-06-30
1199611,Europe,38,2018-06-30
1199611,Middle East,1,2018-06-30
1199611,South Asia,1,2018-06-30
1199611,Southeast Asia and Oceania,2,2018-06-30
1199611,East Asia,2,2018-06-30
1199611,Northern America,32,2018-09-30
1199611,Caribbean,2,2018-09-30
1199611,Europe,38,2018-09-30
1199611,Middle East,1,2018-09-30
1199611,South Asia,1,2018-09-30
1199611,Southeast Asia and Oceania,2,2018-09-30
1199611,East Asia,2,2018-09-30
1245415,Northern America,71,1999-12-31
1245415,East Asia,1,1999-12-31
1245415,Europe,1,1999-12-31
1245415,Caribbean,1,1999-12-31
1245415,Northern America,67,2000-03-31
1245415,East Asia,1,2000-03-31
1245415,Europe,1,2000-03-31
1245415,Caribbean,1,2000-03-31
1245415,Northern America,66,2000-06-30
1245415,East Asia,1,2000-06-30
1245415,Europe,1,2000-06-30
1245415,Caribbean,1,2000-06-30
1245415,Northern America,65,2000-09-30
1245415,East Asia,1,2000-09-30
1245415,Europe,1,2000-09-30
1245415,Caribbean,1,2000-09-30
1245415,Northern America,62,2000-12-31
1245415,East Asia,1,2000-12-31
1245415,Europe,1,2000-12-31
1245415,Caribbean,1,2000-12-31
1245415,Northern America,60,2001-03-31
1245415,East Asia,1,2001-03-31
1245415,Europe,1,2001-03-31
1245415,Caribbean,1,2001-03-31
1245415,Northern America,59,2001-06-30
1245415,East Asia,1,2001-06-30
1245415,Europe,1,2001-06-30
1245415,Caribbean,1,2001-06-30
1245415,Northern America,53,2001-09-30
1245415,East Asia,1,2001-09-30
1245415,Europe,1,2001-09-30
1245415,Caribbean,1,2001-09-30
1245415,Northern America,52,2001-12-31
1245415,East Asia,1,2001-12-31
1245415,Europe,1,2001-12-31
1245415,Caribbean,1,2001-12-31
1245415,Northern America,53,2002-03-31
1245415,East Asia,1,2002-03-31
1245415,Europe,1,2002-03-31
1245415,Caribbean,1,2002-03-31
1245415,Northern America,62,2002-06-30
1245415,East Asia,1,2002-06-30
1245415,Europe,1,2002-06-30
1245415,Northern America,61,2002-09-30
1245415,East Asia,1,2002-09-30
1245415,Europe,1,2002-09-30
1245415,Northern America,62,2002-12-31
1245415,East Asia,1,2002-12-31
1245415,Europe,1,2002-12-31
1245415,Northern America,63,2003-03-31
1245415,East Asia,1,2003-03-31
1245415,Europe,1,2003-03-31
1245415,Northern America,63,2003-06-30
1245415,East Asia,1,2003-06-30
1245415,Europe,1,2003-06-30
1245415,Northern America,64,2003-09-30
1245415,East Asia,1,2003-09-30
1245415,Europe,1,2003-09-30
1245415,Northern America,64,2003-12-31
1245415,East Asia,1,2003-12-31
1245415,Europe,1,2003-12-31
1245415,Northern America,64,2004-03-31
1245415,East Asia,1,2004-03-31
1245415,Europe,1,2004-03-31
1245415,Northern America,63,2004-06-30
1245415,Europe,1,2004-06-30
1245415,East Asia,1,2004-06-30
1245415,Northern America,61,2004-09-30
1245415,Europe,1,2004-09-30
1245415,East Asia,1,2004-09-30
1245415,Northern America,68,2004-12-31
1245415,Europe,1,2004-12-31
1245415,East Asia,1,2004-12-31
1245415,Northern America,66,2005-03-31
1245415,Europe,1,2005-03-31
1245415,East Asia,1,2005-03-31
1245415,Northern America,41,2005-06-30
1245415,Europe,1,2005-06-30
1245415,East Asia,1,2005-06-30
1245415,Northern America,38,2005-09-30
1245415,Europe,1,2005-09-30
1245415,East Asia,1,2005-09-30
1245415,Northern America,37,2005-12-31
1245415,Europe,1,2005-12-31
1245415,East Asia,1,2005-12-31
1245415,Northern America,37,2006-03-31
1245415,Europe,1,2006-03-31
1245415,East Asia,1,2006-03-31
1245415,Northern America,37,2006-06-30
1245415,Europe,1,2006-06-30
1245415,East Asia,1,2006-06-30
1245415,Northern America,35,2006-09-30
1245415,Europe,1,2006-09-30
1245415,East Asia,1,2006-09-30
1245415,Northern America,35,2006-12-31
1245415,Europe,1,2006-12-31
1245415,East Asia,1,2006-12-31
1245415,Northern America,38,2007-03-31
1245415,Europe,1,2007-03-31
1245415,Caribbean,1,2007-03-31
1245415,East Asia,1,2007-03-31
1245415,Northern America,32,2007-06-30
1245415,Europe,1,2007-06-30
1245415,Caribbean,1,2007-06-30
1245415,East Asia,1,2007-06-30
1245415,Northern America,31,2007-09-30
1245415,Europe,1,2007-09-30
1245415,East Asia,1,2007-09-30
1245415,Northern America,29,2007-12-31
1245415,Europe,1,2007-12-31
1245415,East Asia,1,2007-12-31
1245415,Northern America,48,2008-03-31
1245415,Europe,1,2008-03-31
1245415,East Asia,1,2008-03-31
1245415,Northern America,45,2008-06-30
1245415,Europe,1,2008-06-30
1245415,East Asia,1,2008-06-30
1245415,Northern America,42,2008-09-30
1245415,Europe,1,2008-09-30
1245415,East Asia,1,2008-09-30
1245415,Northern America,43,2008-12-31
1245415,Europe,1,2008-12-31
1245415,East Asia,1,2008-12-31
1245415,Northern America,42,2009-03-31
1245415,Europe,1,2009-03-31
1245415,East Asia,1,2009-03-31
1245415,Northern America,42,2009-06-30
1245415,Europe,1,2009-06-30
1245415,East Asia,1,2009-06-30
1245415,Northern America,39,2009-09-30
1245415,Europe,1,2009-09-30
1245415,East Asia,1,2009-09-30
1245415,Northern America,40,2009-12-31
1245415,Europe,1,2009-12-31
1245415,East Asia,1,2009-12-31
1245415,Northern America,40,2010-03-31
1245415,Europe,1,2010-03-31
1245415,East Asia,1,2010-03-31
1245415,Northern America,41,2010-06-30
1245415,Europe,1,2010-06-30
1245415,East Asia,1,2010-06-30
1245415,Northern America,39,2010-09-30
1245415,Europe,1,2010-09-30
1245415,East Asia,1,2010-09-30
1245415,Northern America,36,2010-12-31
1245415,Europe,1,2010-12-31
1245415,East Asia,1,2010-12-31
1245415,Northern America,36,2011-03-31
1245415,Europe,1,2011-03-31
1245415,East Asia,1,2011-03-31
1245415,Northern America,37,2011-06-30
1245415,Europe,1,2011-06-30
1245415,East Asia,1,2011-06-30
1245415,Northern America,115,2011-09-30
1245415,Europe,1,2011-09-30
1245415,East Asia,1,2011-09-30
1245415,Northern America,68,2011-12-31
1245415,Europe,1,2011-12-31
1245415,East Asia,1,2011-12-31
1245415,Northern America,66,2012-03-31
1245415,Europe,1,2012-03-31
1245415,East Asia,1,2012-03-31
1245415,Northern America,54,2012-06-30
1245415,Europe,1,2012-06-30
1245415,East Asia,1,2012-06-30
1245415,Northern America,46,2012-09-30
1245415,East Asia,1,2012-09-30
1245415,Northern America,44,2012-12-31
1245415,East Asia,1,2012-12-31
1245415,Northern America,44,2013-03-31
1245415,East Asia,1,2013-03-31
1245415,Northern America,43,2013-06-30
1245415,East Asia,1,2013-06-30
1245415,Northern America,42,2013-09-30
1245415,East Asia,1,2013-09-30
1245415,Northern America,42,2013-12-31
1245415,East Asia,1,2013-12-31
1245415,Northern America,40,2014-03-31
1245415,East Asia,1,2014-03-31
1245415,Northern America,39,2014-06-30
1245415,East Asia,1,2014-06-30
1245415,Northern America,38,2014-09-30
1245415,East Asia,1,2014-09-30
1245415,Northern America,49,2014-12-31
1245415,East Asia,1,2014-12-31
1245415,Northern America,49,2015-03-31
1245415,East Asia,1,2015-03-31
1245415,Northern America,48,2015-06-30
1245415,East Asia,1,2015-06-30
1245415,Northern America,47,2015-09-30
1245415,East Asia,1,2015-09-30
1245415,Northern America,47,2015-12-31
1245415,East Asia,1,2015-12-31
1245415,Northern America,47,2016-03-31
1245415,East Asia,1,2016-03-31
1245415,Northern America,40,2016-06-30
1245415,East Asia,1,2016-06-30
1245415,Northern America,40,2016-09-30
1245415,East Asia,1,2016-09-30
1245415,Northern America,35,2016-12-31
1245415,East Asia,1,2016-12-31
1245415,Northern America,35,2017-03-31
1245415,East Asia,1,2017-03-31
1245415,Northern America,33,2017-06-30
1245415,East Asia,1,2017-06-30
1245415,Northern America,33,2017-09-30
1245415,East Asia,1,2017-09-30
1245415,Northern America,27,2017-12-31
1245415,East Asia,1,2017-12-31
1245415,Northern America,27,2018-03-31
1245415,Northern America,27,2018-06-30
1245415,Northern America,30,2018-09-30
1275216,Northern America,320,2008-12-31
1275216,Europe,62,2008-12-31
1275216,Central and South America,12,2008-12-31
1275216,Caribbean,15,2008-12-31
1275216,Southeast Asia and Oceania,13,2008-12-31
1275216,East Asia,13,2008-12-31
1275216,South Asia,5,2008-12-31
1275216,Middle East,3,2008-12-31
1275216,Africa,2,2008-12-31
1275216,Northern America,322,2009-03-31
1275216,Southeast Asia and Oceania,13,2009-03-31
1275216,Europe,62,2009-03-31
1275216,Central and South America,12,2009-03-31
1275216,Caribbean,15,2009-03-31
1275216,East Asia,13,2009-03-31
1275216,South Asia,5,2009-03-31
1275216,Middle East,3,2009-03-31
1275216,Africa,2,2009-03-31
1275216,Northern America,322,2009-06-30
1275216,Southeast Asia and Oceania,12,2009-06-30
1275216,Europe,62,2009-06-30
1275216,Central and South America,12,2009-06-30
1275216,Caribbean,15,2009-06-30
1275216,East Asia,13,2009-06-30
1275216,South Asia,4,2009-06-30
1275216,Middle East,3,2009-06-30
1275216,Africa,2,2009-06-30
1275216,Northern America,321,2009-09-30
1275216,Europe,62,2009-09-30
1275216,Central and South America,12,2009-09-30
1275216,Caribbean,14,2009-09-30
1275216,Southeast Asia and Oceania,12,2009-09-30
1275216,East Asia,13,2009-09-30
1275216,South Asia,4,2009-09-30
1275216,Middle East,3,2009-09-30
1275216,Africa,2,2009-09-30
1275216,Northern America,317,2009-12-31
1275216,Europe,62,2009-12-31
1275216,Southeast Asia and Oceania,12,2009-12-31
1275216,Central and South America,12,2009-12-31
1275216,Caribbean,14,2009-12-31
1275216,East Asia,13,2009-12-31
1275216,South Asia,3,2009-12-31
1275216,Middle East,3,2009-12-31
1275216,Africa,2,2009-12-31
1275216,Northern America,306,2010-03-31
1275216,Southeast Asia and Oceania,12,2010-03-31
1275216,Europe,62,2010-03-31
1275216,Central and South America,12,2010-03-31
1275216,Caribbean,14,2010-03-31
1275216,East Asia,13,2010-03-31
1275216,South Asia,3,2010-03-31
1275216,Middle East,3,2010-03-31
1275216,Africa,2,2010-03-31
1275216,Northern America,296,2010-06-30
1275216,Europe,61,2010-06-30
1275216,Caribbean,14,2010-06-30
1275216,Southeast Asia and Oceania,12,2010-06-30
1275216,Central and South America,12,2010-06-30
1275216,East Asia,13,2010-06-30
1275216,South Asia,3,2010-06-30
1275216,Middle East,3,2010-06-30
1275216,Africa,2,2010-06-30
1275216,Northern America,291,2010-09-30
1275216,Europe,63,2010-09-30
1275216,Caribbean,14,2010-09-30
1275216,Southeast Asia and Oceania,12,2010-09-30
1275216,Central and South America,12,2010-09-30
1275216,East Asia,13,2010-09-30
1275216,South Asia,3,2010-09-30
1275216,Middle East,3,2010-09-30
1275216,Africa,2,2010-09-30
1275216,Northern America,292,2010-12-31
1275216,Europe,63,2010-12-31
1275216,Caribbean,12,2010-12-31
1275216,Southeast Asia and Oceania,12,2010-12-31
1275216,Central and South America,12,2010-12-31
1275216,East Asia,13,2010-12-31
1275216,South Asia,4,2010-12-31
1275216,Middle East,3,2010-12-31
1275216,Africa,2,2010-12-31
1275216,Northern America,284,2011-03-31
1275216,Europe,76,2011-03-31
1275216,Caribbean,9,2011-03-31
1275216,Southeast Asia and Oceania,13,2011-03-31
1275216,Central and South America,12,2011-03-31
1275216,East Asia,13,2011-03-31
1275216,South Asia,5,2011-03-31
1275216,Middle East,3,2011-03-31
1275216,Africa,2,2011-03-31
1275216,Northern America,278,2011-06-30
1275216,Europe,73,2011-06-30
1275216,Caribbean,9,2011-06-30
1275216,Southeast Asia and Oceania,13,2011-06-30
1275216,Central and South America,12,2011-06-30
1275216,East Asia,13,2011-06-30
1275216,South Asia,5,2011-06-30
1275216,Middle East,3,2011-06-30
1275216,Africa,2,2011-06-30
1275216,Northern America,271,2011-09-30
1275216,Europe,72,2011-09-30
1275216,Caribbean,13,2011-09-30
1275216,Southeast Asia and Oceania,13,2011-09-30
1275216,Central and South America,12,2011-09-30
1275216,East Asia,46,2011-09-30
1275216,South Asia,4,2011-09-30
1275216,Middle East,3,2011-09-30
1275216,Africa,2,2011-09-30
1275216,Northern America,259,2011-12-31
1275216,Europe,73,2011-12-31
1275216,Caribbean,7,2011-12-31
1275216,Southeast Asia and Oceania,12,2011-12-31
1275216,Central and South America,12,2011-12-31
1275216,East Asia,49,2011-12-31
1275216,South Asia,4,2011-12-31
1275216,Middle East,3,2011-12-31
1275216,Africa,2,2011-12-31
1275216,Northern America,251,2012-03-31
1275216,Europe,72,2012-03-31
1275216,Caribbean,7,2012-03-31
1275216,Southeast Asia and Oceania,12,2012-03-31
1275216,Central and South America,12,2012-03-31
1275216,East Asia,50,2012-03-31
1275216,South Asia,4,2012-03-31
1275216,Middle East,3,2012-03-31
1275216,Africa,2,2012-03-31
1275216,Northern America,247,2012-06-30
1275216,Europe,71,2012-06-30
1275216,Caribbean,7,2012-06-30
1275216,Southeast Asia and Oceania,12,2012-06-30
1275216,Central and South America,12,2012-06-30
1275216,East Asia,50,2012-06-30
1275216,South Asia,4,2012-06-30
1275216,Middle East,3,2012-06-30
1275216,Africa,2,2012-06-30
1275216,Northern America,252,2012-09-30
1275216,Europe,73,2012-09-30
1275216,Caribbean,7,2012-09-30
1275216,Southeast Asia and Oceania,12,2012-09-30
1275216,Central and South America,14,2012-09-30
1275216,East Asia,50,2012-09-30
1275216,South Asia,4,2012-09-30
1275216,Middle East,3,2012-09-30
1275216,Africa,2,2012-09-30
1275216,Northern America,254,2012-12-31
1275216,Europe,73,2012-12-31
1275216,Caribbean,7,2012-12-31
1275216,Southeast Asia and Oceania,12,2012-12-31
1275216,Central and South America,14,2012-12-31
1275216,East Asia,48,2012-12-31
1275216,South Asia,4,2012-12-31
1275216,Middle East,3,2012-12-31
1275216,Africa,2,2012-12-31
1275216,Northern America,246,2013-03-31
1275216,Europe,74,2013-03-31
1275216,Caribbean,6,2013-03-31
1275216,Southeast Asia and Oceania,12,2013-03-31
1275216,Central and South America,14,2013-03-31
1275216,East Asia,51,2013-03-31
1275216,South Asia,4,2013-03-31
1275216,Middle East,3,2013-03-31
1275216,Africa,2,2013-03-31
1275216,Northern America,248,2013-06-30
1275216,Europe,74,2013-06-30
1275216,Caribbean,6,2013-06-30
1275216,Southeast Asia and Oceania,12,2013-06-30
1275216,Central and South America,13,2013-06-30
1275216,East Asia,52,2013-06-30
1275216,South Asia,4,2013-06-30
1275216,Middle East,3,2013-06-30
1275216,Africa,2,2013-06-30
1275216,Northern America,245,2013-09-30
1275216,Europe,74,2013-09-30
1275216,Caribbean,6,2013-09-30
1275216,Southeast Asia and Oceania,12,2013-09-30
1275216,Central and South America,13,2013-09-30
1275216,East Asia,52,2013-09-30
1275216,South Asia,4,2013-09-30
1275216,Middle East,3,2013-09-30
1275216,Africa,2,2013-09-30
1275216,Northern America,237,2013-12-31
1275216,Europe,72,2013-12-31
1275216,Caribbean,6,2013-12-31
1275216,Southeast Asia and Oceania,12,2013-12-31
1275216,Central and South America,13,2013-12-31
1275216,East Asia,52,2013-12-31
1275216,South Asia,4,2013-12-31
1275216,Middle East,3,2013-12-31
1275216,Africa,2,2013-12-31
1275216,Northern America,236,2014-03-31
1275216,Europe,76,2014-03-31
1275216,Caribbean,6,2014-03-31
1275216,Southeast Asia and Oceania,12,2014-03-31
1275216,Central and South America,13,2014-03-31
1275216,East Asia,50,2014-03-31
1275216,South Asia,4,2014-03-31
1275216,Middle East,3,2014-03-31
1275216,Africa,2,2014-03-31
1275216,Northern America,243,2014-06-30
1275216,Europe,79,2014-06-30
1275216,Caribbean,6,2014-06-30
1275216,Southeast Asia and Oceania,14,2014-06-30
1275216,Central and South America,15,2014-06-30
1275216,East Asia,52,2014-06-30
1275216,South Asia,5,2014-06-30
1275216,Middle East,3,2014-06-30
1275216,Africa,2,2014-06-30
1275216,Northern America,244,2014-09-30
1275216,Europe,79,2014-09-30
1275216,Caribbean,6,2014-09-30
1275216,Southeast Asia and Oceania,14,2014-09-30
1275216,Central and South America,15,2014-09-30
1275216,East Asia,51,2014-09-30
1275216,South Asia,5,2014-09-30
1275216,Middle East,3,2014-09-30
1275216,Africa,2,2014-09-30
1275216,Northern America,244,2014-12-31
1275216,Europe,79,2014-12-31
1275216,Caribbean,6,2014-12-31
1275216,Southeast Asia and Oceania,14,2014-12-31
1275216,Central and South America,16,2014-12-31
1275216,East Asia,51,2014-12-31
1275216,South Asia,4,2014-12-31
1275216,Middle East,3,2014-12-31
1275216,Africa,2,2014-12-31
1275216,Northern America,235,2015-03-31
1275216,Europe,80,2015-03-31
1275216,Caribbean,6,2015-03-31
1275216,Central and South America,16,2015-03-31
1275216,East Asia,51,2015-03-31
1275216,Southeast Asia and Oceania,13,2015-03-31
1275216,South Asia,4,2015-03-31
1275216,Middle East,3,2015-03-31
1275216,Africa,2,2015-03-31
1275216,Northern America,236,2015-06-30
1275216,Europe,79,2015-06-30
1275216,Caribbean,6,2015-06-30
1275216,Central and South America,16,2015-06-30
1275216,East Asia,51,2015-06-30
1275216,Southeast Asia and Oceania,12,2015-06-30
1275216,South Asia,4,2015-06-30
1275216,Middle East,3,2015-06-30
1275216,Africa,2,2015-06-30
1275216,Northern America,228,2015-09-30
1275216,Europe,79,2015-09-30
1275216,Caribbean,6,2015-09-30
1275216,Central and South America,16,2015-09-30
1275216,East Asia,53,2015-09-30
1275216,Southeast Asia and Oceania,12,2015-09-30
1275216,South Asia,4,2015-09-30
1275216,Middle East,3,2015-09-30
1275216,Africa,2,2015-09-30
1275216,Northern America,229,2015-12-31
1275216,Europe,79,2015-12-31
1275216,Caribbean,6,2015-12-31
1275216,Central and South America,16,2015-12-31
1275216,East Asia,52,2015-12-31
1275216,Southeast Asia and Oceania,12,2015-12-31
1275216,South Asia,4,2015-12-31
